age_id,nea,year,age,age_class,alive_status
8358,1616,2018,NULL,A,A
8359,1617,1973,NULL,U,A
8360,1617,1974,NULL,U,A
8361,1617,1975,NULL,U,A
8362,1617,1976,NULL,U,A
8363,1617,1977,NULL,U,A
8364,1617,1978,NULL,U,A
8365,1617,1979,NULL,U,OP
8366,1617,1980,NULL,U,OSP
8367,1617,1981,NULL,A,OSP
8368,1617,1982,NULL,A,OSP
8369,1617,1983,NULL,A,OSP
8370,1617,1984,NULL,A,OSP
8371,1617,1985,NULL,A,OSP
8372,1617,1986,NULL,A,R
8373,1617,1987,NULL,A,A
8374,1617,1988,NULL,A,A
8375,1617,1989,NULL,A,A
8376,1617,1990,NULL,A,A
8377,1617,1991,NULL,A,A
8378,1617,1992,NULL,A,A
8379,1617,1993,NULL,A,A
8380,1617,1994,NULL,A,A
8381,1617,1995,NULL,A,A
8382,1617,1996,NULL,A,A
8383,1617,1997,NULL,A,A
8384,1617,1998,NULL,A,A
8385,1617,1999,NULL,A,A
8386,1617,2000,NULL,A,A
8387,1617,2001,NULL,A,A
8388,1617,2002,NULL,A,A
8389,1617,2003,NULL,A,A
8390,1617,2004,NULL,A,A
8391,1617,2005,NULL,A,A
8392,1617,2006,NULL,A,A
8393,1617,2007,NULL,A,A
8394,1617,2008,NULL,A,A
8395,1617,2009,NULL,A,A
8396,1617,2010,NULL,A,A
8397,1617,2011,NULL,A,A
8398,1617,2012,NULL,A,A
8399,1617,2013,NULL,A,A
8400,1617,2014,NULL,A,A
8401,1617,2015,NULL,A,A
8402,1617,2016,NULL,A,A
8403,1617,2017,NULL,A,A
8404,1617,2018,NULL,A,A
8405,1619,1970,NULL,A,A
8406,1619,1971,NULL,A,A
8407,1619,1972,NULL,A,A
8408,1619,1973,NULL,A,A
8409,1619,1974,NULL,A,A
8410,1619,1975,NULL,A,A
8411,1619,1976,NULL,A,OP
8412,1619,1977,NULL,A,OSP
8413,1619,1978,NULL,A,OSP
8414,1619,1979,NULL,A,OSP
8415,1619,1980,NULL,A,OSP
8416,1619,1981,NULL,A,OSP
8417,1619,1982,NULL,A,OSP
8418,1619,1983,NULL,A,OSP
8419,1619,1984,NULL,A,OSP
8420,1619,1985,NULL,A,OSP
8421,1619,1986,NULL,A,R
8422,1619,1987,NULL,A,A
8423,1619,1988,NULL,A,A
8424,1619,1989,NULL,A,A
8425,1619,1990,NULL,A,A
8426,1619,1991,NULL,A,A
8427,1619,1992,NULL,A,A
8428,1619,1993,NULL,A,A
8429,1619,1994,NULL,A,A
8430,1619,1995,NULL,A,A
8431,1619,1996,NULL,A,A
8432,1619,1997,NULL,A,A
8433,1619,1998,NULL,A,P
8434,1619,1999,NULL,A,SP
8435,1619,2000,NULL,A,SP
8436,1619,2001,NULL,A,SP
8437,1619,2002,NULL,A,SP
8438,1619,2003,NULL,A,SP
8439,1619,2004,NULL,A,SP
8440,1619,2005,NULL,A,SP
8441,1619,2006,NULL,A,SP
8442,1619,2007,NULL,A,SP
8443,1619,2008,NULL,A,SP
8444,1619,2009,NULL,A,SP
8445,1619,2010,NULL,A,SP
8446,1619,2011,NULL,A,SP
8447,1619,2012,NULL,A,SP
8448,1619,2013,NULL,A,SP
8449,1619,2014,NULL,A,SP
8450,1619,2015,NULL,A,SP
8451,1619,2016,NULL,A,SP
8452,1619,2017,NULL,A,SP
8453,1619,2018,NULL,A,SP
8454,1620,1986,NULL,U,A
8455,1620,1987,NULL,U,A
8456,1620,1988,NULL,U,A
8457,1620,1989,NULL,U,A
8458,1620,1990,NULL,U,A
8459,1620,1991,NULL,U,A
8460,1620,1992,NULL,U,A
8461,1620,1993,NULL,U,A
8462,1620,1994,NULL,A,OP
8463,1620,1995,NULL,A,R
8464,1620,1996,NULL,A,A
8465,1620,1997,NULL,A,A
8466,1620,1998,NULL,A,A
8467,1620,1999,NULL,A,A
8468,1620,2000,NULL,A,A
8469,1620,2001,NULL,A,A
8470,1620,2002,NULL,A,A
8471,1620,2003,NULL,A,A
8472,1620,2004,NULL,A,A
8473,1620,2005,NULL,A,A
8474,1620,2006,NULL,A,A
8475,1620,2007,NULL,A,A
8476,1620,2008,NULL,A,A
8477,1620,2009,NULL,A,A
8478,1620,2010,NULL,A,A
8479,1620,2011,NULL,A,A
8480,1620,2012,NULL,A,A
8481,1620,2013,NULL,A,A
8482,1620,2014,NULL,A,A
8483,1620,2015,NULL,A,A
8484,1620,2016,NULL,A,A
8485,1620,2017,NULL,A,A
8486,1620,2018,NULL,A,A
8487,1621,1986,NULL,U,A
8488,1621,1987,NULL,U,A
8489,1621,1988,NULL,U,A
8490,1621,1989,NULL,U,A
8491,1621,1990,NULL,U,A
8492,1621,1991,NULL,U,A
8493,1621,1992,NULL,U,A
8494,1621,1993,NULL,U,A
8495,1621,1994,NULL,A,A
8496,1621,1995,NULL,A,A
8497,1621,1996,NULL,A,A
8498,1621,1997,NULL,A,A
8499,1621,1998,NULL,A,A
8500,1621,1999,NULL,A,A
8501,1621,2000,NULL,A,A
8502,1621,2001,NULL,A,A
8503,1621,2002,NULL,A,A
8504,1621,2003,NULL,A,A
8505,1621,2004,NULL,A,A
8506,1621,2005,NULL,A,A
8507,1621,2006,NULL,A,P
8508,1621,2007,NULL,A,SP
8509,1621,2008,NULL,A,SP
8510,1621,2009,NULL,A,SP
8511,1621,2010,NULL,A,SP
8512,1621,2011,NULL,A,SP
8513,1621,2012,NULL,A,SP
8514,1621,2013,NULL,A,SP
8515,1621,2014,NULL,A,SP
8516,1621,2015,NULL,A,SP
8517,1621,2016,NULL,A,SP
8518,1621,2017,NULL,A,SP
8519,1621,2018,NULL,A,SP
8520,1622,1986,NULL,U,A
8521,1622,1987,NULL,U,A
8522,1622,1988,NULL,U,A
8523,1622,1989,NULL,U,A
8524,1622,1990,NULL,U,A
8525,1622,1991,NULL,U,A
8526,1622,1992,NULL,U,A
8527,1622,1993,NULL,U,A
8528,1622,1994,NULL,A,A
8529,1622,1995,NULL,A,A
8530,1622,1996,NULL,A,A
8531,1622,1997,NULL,A,A
8532,1622,1998,NULL,A,A
8533,1622,1999,NULL,A,A
8534,1622,2000,NULL,A,A
8535,1622,2001,NULL,A,A
8536,1622,2002,NULL,A,A
8537,1622,2003,NULL,A,A
8538,1622,2004,NULL,A,A
8539,1622,2005,NULL,A,A
8540,1622,2006,NULL,A,A
8541,1622,2007,NULL,A,A
8542,1622,2008,NULL,A,A
8543,1622,2009,NULL,A,A
8544,1622,2010,NULL,A,A
8545,1622,2011,NULL,A,A
8546,1622,2012,NULL,A,A
8547,1622,2013,NULL,A,A
8548,1622,2014,NULL,A,A
8549,1622,2015,NULL,A,A
8550,1622,2016,NULL,A,P
8551,1622,2017,NULL,A,SP
8552,1622,2018,NULL,A,SP
8553,1623,1985,NULL,U,A
8554,1623,1986,NULL,U,A
8555,1623,1987,NULL,U,A
8556,1623,1988,NULL,U,A
8557,1623,1989,NULL,U,A
8558,1623,1990,NULL,U,A
8559,1623,1991,NULL,U,A
8560,1623,1992,NULL,U,A
8561,1623,1993,NULL,A,A
8562,1623,1994,NULL,A,A
8563,1623,1995,NULL,A,A
8564,1623,1996,NULL,A,D
8565,1624,1986,NULL,U,A
8566,1624,1987,NULL,U,A
8567,1624,1988,NULL,U,A
8568,1624,1989,NULL,U,A
8569,1624,1990,NULL,U,A
8570,1624,1991,NULL,U,A
8571,1624,1992,NULL,U,A
8572,1624,1993,NULL,U,A
8573,1624,1994,NULL,A,A
8574,1624,1995,NULL,A,A
8575,1624,1996,NULL,A,A
8576,1624,1997,NULL,A,A
8577,1624,1998,NULL,A,A
8578,1624,1999,NULL,A,A
8579,1624,2000,NULL,A,A
8580,1624,2001,NULL,A,A
8581,1624,2002,NULL,A,A
8582,1624,2003,NULL,A,A
8583,1624,2004,NULL,A,A
8584,1624,2005,NULL,A,A
8585,1624,2006,NULL,A,A
8586,1624,2007,NULL,A,A
8587,1624,2008,NULL,A,A
8588,1624,2009,NULL,A,A
8589,1624,2010,NULL,A,A
8590,1624,2011,NULL,A,P
8591,1624,2012,NULL,A,SP
8592,1624,2013,NULL,A,SP
8593,1624,2014,NULL,A,SP
8594,1624,2015,NULL,A,SP
8595,1624,2016,NULL,A,SP
8596,1624,2017,NULL,A,SP
8597,1624,2018,NULL,A,SP
8598,1625,1986,NULL,U,A
8599,1625,1987,NULL,U,A
8600,1625,1988,NULL,U,A
8601,1625,1989,NULL,U,A
8602,1625,1990,NULL,U,A
8603,1625,1991,NULL,U,A
8604,1625,1992,NULL,U,A
8605,1625,1993,NULL,U,A
8606,1625,1994,NULL,A,A
8607,1625,1995,NULL,A,A
8608,1625,1996,NULL,A,A
8609,1625,1997,NULL,A,A
8610,1625,1998,NULL,A,A
8611,1625,1999,NULL,A,A
8612,1625,2000,NULL,A,A
8613,1625,2001,NULL,A,A
8614,1625,2002,NULL,A,A
8615,1625,2003,NULL,A,A
8616,1625,2004,NULL,A,A
8617,1625,2005,NULL,A,A
8618,1625,2006,NULL,A,A
8619,1625,2007,NULL,A,A
8620,1625,2008,NULL,A,A
8621,1625,2009,NULL,A,A
8622,1625,2010,NULL,A,A
8623,1625,2011,NULL,A,A
8624,1625,2012,NULL,A,A
8625,1625,2013,NULL,A,A
8626,1625,2014,NULL,A,A
8627,1625,2015,NULL,A,A
8628,1625,2016,NULL,A,A
8629,1625,2017,NULL,A,A
8630,1625,2018,NULL,A,A
8631,1627,1985,NULL,U,A
8632,1627,1986,NULL,U,A
8633,1627,1987,NULL,U,A
8634,1627,1988,NULL,U,A
8635,1627,1989,NULL,U,A
8636,1627,1990,NULL,U,A
8637,1627,1991,NULL,U,A
8638,1627,1992,NULL,U,A
8639,1627,1993,NULL,A,A
8640,1627,1994,NULL,A,A
8641,1627,1995,NULL,A,A
8642,1627,1996,NULL,A,A
8643,1627,1997,NULL,A,A
8644,1627,1998,NULL,A,A
8645,1627,1999,NULL,A,A
8646,1627,2000,NULL,A,A
8647,1627,2001,NULL,A,A
8648,1627,2002,NULL,A,A
8649,1627,2003,NULL,A,A
8650,1627,2004,NULL,A,A
8651,1627,2005,NULL,A,A
8652,1627,2006,NULL,A,A
8653,1627,2007,NULL,A,A
8654,1627,2008,NULL,A,A
8655,1627,2009,NULL,A,A
8656,1627,2010,NULL,A,A
8657,1627,2011,NULL,A,A
8658,1627,2012,NULL,A,A
8659,1627,2013,NULL,A,A
8660,1627,2014,NULL,A,A
8661,1627,2015,NULL,A,A
8662,1627,2016,NULL,A,A
8663,1627,2017,NULL,A,A
8664,1627,2018,NULL,A,A
8665,1628,1986,NULL,U,A
8666,1628,1987,NULL,U,A
8667,1628,1988,NULL,U,A
8668,1628,1989,NULL,U,A
8669,1628,1990,NULL,U,A
8670,1628,1991,NULL,U,A
8671,1628,1992,NULL,U,A
8672,1628,1993,NULL,U,A
8673,1628,1994,NULL,A,A
8674,1628,1995,NULL,A,A
8675,1628,1996,NULL,A,A
8676,1628,1997,NULL,A,A
8677,1628,1998,NULL,A,A
8678,1628,1999,NULL,A,A
8679,1628,2000,NULL,A,A
8680,1628,2001,NULL,A,A
8681,1628,2002,NULL,A,A
8682,1628,2003,NULL,A,A
8683,1628,2004,NULL,A,A
8684,1628,2005,NULL,A,A
8685,1628,2006,NULL,A,A
8686,1628,2007,NULL,A,A
8687,1628,2008,NULL,A,A
8688,1628,2009,NULL,A,A
8689,1628,2010,NULL,A,A
8690,1628,2011,NULL,A,A
8691,1628,2012,NULL,A,A
8692,1628,2013,NULL,A,A
8693,1628,2014,NULL,A,A
8694,1628,2015,NULL,A,A
8695,1628,2016,NULL,A,A
8696,1628,2017,NULL,A,P
8697,1628,2018,NULL,A,SP
8698,1629,1985,NULL,U,A
8699,1629,1986,NULL,U,A
8700,1629,1987,NULL,U,A
8701,1629,1988,NULL,U,A
8702,1629,1989,NULL,A,A
8703,1629,1990,NULL,A,A
8704,1629,1991,NULL,A,A
8705,1629,1992,NULL,A,A
8706,1629,1993,NULL,A,A
8707,1629,1994,NULL,A,A
8708,1629,1995,NULL,A,A
8709,1629,1996,NULL,A,A
8710,1629,1997,NULL,A,A
8711,1629,1998,NULL,A,A
8712,1629,1999,NULL,A,A
8713,1629,2000,NULL,A,A
8714,1629,2001,NULL,A,A
8715,1629,2002,NULL,A,A
8716,1629,2003,NULL,A,A
8717,1629,2004,NULL,A,A
8718,1629,2005,NULL,A,A
8719,1629,2006,NULL,A,A
8720,1629,2007,NULL,A,A
8721,1629,2008,NULL,A,P
8722,1629,2009,NULL,A,SP
8723,1629,2010,NULL,A,SP
8724,1629,2011,NULL,A,SP
8725,1629,2012,NULL,A,SP
8726,1629,2013,NULL,A,SP
8727,1629,2014,NULL,A,SP
8728,1629,2015,NULL,A,SP
8729,1629,2016,NULL,A,SP
8730,1629,2017,NULL,A,SP
8731,1629,2018,NULL,A,SP
8732,1630,1986,NULL,U,A
8733,1630,1987,NULL,U,A
8734,1630,1988,NULL,U,A
8735,1630,1989,NULL,U,A
8736,1630,1990,NULL,U,A
8737,1630,1991,NULL,U,A
8738,1630,1992,NULL,U,A
8739,1630,1993,NULL,U,A
8740,1630,1994,NULL,A,A
8741,1630,1995,NULL,A,A
8742,1630,1996,NULL,A,A
8743,1630,1997,NULL,A,A
8744,1630,1998,NULL,A,A
8745,1630,1999,NULL,A,A
8746,1630,2000,NULL,A,A
8747,1630,2001,NULL,A,A
8748,1630,2002,NULL,A,A
8749,1630,2003,NULL,A,A
8750,1630,2004,NULL,A,A
8751,1630,2005,NULL,A,A
8752,1630,2006,NULL,A,A
8753,1630,2007,NULL,A,A
8754,1630,2008,NULL,A,A
8755,1630,2009,NULL,A,A
8756,1630,2010,NULL,A,A
8757,1630,2011,NULL,A,A
8758,1630,2012,NULL,A,A
8759,1630,2013,NULL,A,A
8760,1630,2014,NULL,A,A
8761,1630,2015,NULL,A,A
8762,1630,2016,NULL,A,A
8763,1630,2017,NULL,A,A
8764,1630,2018,NULL,A,A
8765,1632,1986,NULL,U,A
8766,1632,1987,NULL,U,A
8767,1632,1988,NULL,U,A
8768,1632,1989,NULL,U,A
8769,1632,1990,NULL,U,A
8770,1632,1991,NULL,U,A
8771,1632,1992,NULL,U,A
8772,1632,1993,NULL,U,A
8773,1632,1994,NULL,A,OP
8774,1632,1995,NULL,A,OSP
8775,1632,1996,NULL,A,OSP
8776,1632,1997,NULL,A,OSP
8777,1632,1998,NULL,A,OSP
8778,1632,1999,NULL,A,OSP
8779,1632,2000,NULL,A,R
8780,1632,2001,NULL,A,A
8781,1632,2002,NULL,A,A
8782,1632,2003,NULL,A,A
8783,1632,2004,NULL,A,A
8784,1632,2005,NULL,A,A
8785,1632,2006,NULL,A,A
8786,1632,2007,NULL,A,A
8787,1632,2008,NULL,A,A
8788,1632,2009,NULL,A,A
8789,1632,2010,NULL,A,A
8790,1632,2011,NULL,A,A
8791,1632,2012,NULL,A,A
8792,1632,2013,NULL,A,A
8793,1632,2014,NULL,A,A
8794,1632,2015,NULL,A,A
8795,1632,2016,NULL,A,A
8796,1632,2017,NULL,A,A
8797,1632,2018,NULL,A,A
8798,1701,1987,0,C,A
8799,1701,1988,1,J,A
8800,1701,1989,2,J,A
8801,1701,1990,3,J,A
8802,1701,1991,4,J,A
8803,1701,1992,5,J,A
8804,1701,1993,6,J,A
8805,1701,1994,7,J,A
8806,1701,1995,8,A,A
8807,1701,1996,9,A,A
8808,1701,1997,10,A,A
8809,1701,1998,11,A,A
8810,1701,1999,12,A,A
8811,1701,2000,13,A,A
8812,1701,2001,14,A,A
8813,1701,2002,15,A,A
8814,1701,2003,16,A,A
8815,1701,2004,17,A,A
8816,1701,2005,18,A,A
8817,1701,2006,19,A,A
8818,1701,2007,20,A,A
8819,1701,2008,21,A,A
8820,1701,2009,22,A,A
8821,1701,2010,23,A,A
8822,1701,2011,24,A,A
8823,1701,2012,25,A,A
8824,1701,2013,26,A,A
8825,1701,2014,27,A,A
8826,1701,2015,28,A,A
8827,1701,2016,29,A,A
8828,1701,2017,30,A,A
8829,1701,2018,31,A,A
8830,1702,1987,0,C,A
8831,1702,1988,1,J,A
8832,1702,1989,2,J,A
8833,1702,1990,3,J,A
8834,1702,1991,4,J,A
8835,1702,1992,5,J,A
8836,1702,1993,6,J,A
8837,1702,1994,7,J,A
8838,1702,1995,8,J,A
8839,1702,1996,9,A,P
8840,1702,1997,10,A,SP
8841,1702,1998,11,A,SP
8842,1702,1999,12,A,SP
8843,1702,2000,13,A,SP
8844,1702,2001,14,A,SP
8845,1702,2002,15,A,SP
8846,1702,2003,16,A,SP
8847,1702,2004,17,A,SP
8848,1702,2005,18,A,SP
8849,1702,2006,19,A,SP
8850,1702,2007,20,A,SP
8851,1702,2008,21,A,SP
8852,1702,2009,22,A,SP
8853,1702,2010,23,A,SP
8854,1702,2011,24,A,SP
8855,1702,2012,25,A,SP
8856,1702,2013,26,A,SP
8857,1702,2014,27,A,SP
8858,1702,2015,28,A,SP
8859,1702,2016,29,A,SP
8860,1702,2017,30,A,SP
8861,1702,2018,31,A,SP
8862,1703,1987,0,C,A
8863,1703,1988,1,J,A
8864,1703,1989,2,J,A
8865,1703,1990,3,J,A
8866,1703,1991,4,J,A
8867,1703,1992,5,J,A
8868,1703,1993,6,J,A
8869,1703,1994,7,J,A
8870,1703,1995,8,J,A
8871,1703,1996,9,A,A
8872,1703,1997,10,A,A
8873,1703,1998,11,A,A
8874,1703,1999,12,A,A
8875,1703,2000,13,A,A
8876,1703,2001,14,A,A
8877,1703,2002,15,A,A
8878,1703,2003,16,A,A
8879,1703,2004,17,A,A
8880,1703,2005,18,A,A
8881,1703,2006,19,A,A
8882,1703,2007,20,A,A
8883,1703,2008,21,A,A
8884,1703,2009,22,A,A
8885,1703,2010,23,A,A
8886,1703,2011,24,A,A
8887,1703,2012,25,A,A
8888,1703,2013,26,A,A
8889,1703,2014,27,A,A
8890,1703,2015,28,A,A
8891,1703,2016,29,A,A
8892,1703,2017,30,A,A
8893,1703,2018,31,A,A
8894,1704,1987,0,C,A
8895,1704,1988,1,J,A
8896,1704,1989,2,J,A
8897,1704,1990,3,J,A
8898,1704,1991,4,J,A
8899,1704,1992,5,J,A
8900,1704,1993,6,J,A
8901,1704,1994,7,J,A
8902,1704,1995,8,J,A
8903,1704,1996,9,A,A
8904,1704,1997,10,A,A
8905,1704,1998,11,A,A
8906,1704,1999,12,A,A
8907,1704,2000,13,A,A
8908,1704,2001,14,A,A
8909,1704,2002,15,A,A
8910,1704,2003,16,A,A
8911,1704,2004,17,A,A
8912,1704,2005,18,A,P
8913,1704,2006,19,A,SP
8914,1704,2007,20,A,SP
8915,1704,2008,21,A,SP
8916,1704,2009,22,A,SP
8917,1704,2010,23,A,SP
8918,1704,2011,24,A,SP
8919,1704,2012,25,A,SP
8920,1704,2013,26,A,SP
8921,1704,2014,27,A,SP
8922,1704,2015,28,A,SP
8923,1704,2016,29,A,SP
8924,1704,2017,30,A,SP
8925,1704,2018,31,A,SP
8926,1705,1987,0,C,A
8927,1705,1988,1,J,A
8928,1705,1989,2,J,A
8929,1705,1990,3,J,A
8930,1705,1991,4,J,A
8931,1705,1992,5,J,A
8932,1705,1993,6,J,A
8933,1705,1994,7,J,A
8934,1705,1995,8,A,A
8935,1705,1996,9,A,A
8936,1705,1997,10,A,A
8937,1705,1998,11,A,A
8938,1705,1999,12,A,A
8939,1705,2000,13,A,A
8940,1705,2001,14,A,A
8941,1705,2002,15,A,A
8942,1705,2003,16,A,A
8943,1705,2004,17,A,A
8944,1705,2005,18,A,A
8945,1705,2006,19,A,A
8946,1705,2007,20,A,A
8947,1705,2008,21,A,A
8948,1705,2009,22,A,A
8949,1705,2010,23,A,A
8950,1705,2011,24,A,A
8951,1705,2012,25,A,A
8952,1705,2013,26,A,A
8953,1705,2014,27,A,A
8954,1705,2015,28,A,A
8955,1705,2016,29,A,A
8956,1705,2017,30,A,A
8957,1705,2018,31,A,A
8958,1706,1987,0,C,A
8959,1706,1988,1,J,A
8960,1706,1989,2,J,A
8961,1706,1990,3,J,A
8962,1706,1991,4,J,A
8963,1706,1992,5,J,A
8964,1706,1993,6,J,A
8965,1706,1994,7,J,A
8966,1706,1995,8,J,A
8967,1706,1996,9,A,A
8968,1706,1997,10,A,A
8969,1706,1998,11,A,A
8970,1706,1999,12,A,A
8971,1706,2000,13,A,A
8972,1706,2001,14,A,A
8973,1706,2002,15,A,A
8974,1706,2003,16,A,A
8975,1706,2004,17,A,A
8976,1706,2005,18,A,A
8977,1706,2006,19,A,A
8978,1706,2007,20,A,A
8979,1706,2008,21,A,A
8980,1706,2009,22,A,A
8981,1706,2010,23,A,A
8982,1706,2011,24,A,A
8983,1706,2012,25,A,A
8984,1706,2013,26,A,A
8985,1706,2014,27,A,A
8986,1706,2015,28,A,A
8987,1706,2016,29,A,A
8988,1706,2017,30,A,A
8989,1706,2018,31,A,A
8990,1707,1987,0,C,A
8991,1707,1988,1,J,A
8992,1707,1989,2,J,A
8993,1707,1990,3,J,A
8994,1707,1991,4,J,A
8995,1707,1992,5,J,A
8996,1707,1993,6,J,A
8997,1707,1994,7,J,A
8998,1707,1995,8,J,A
8999,1707,1996,9,A,A
9000,1707,1997,10,A,A
9001,1707,1998,11,A,A
9002,1707,1999,12,A,A
9003,1707,2000,13,A,A
9004,1707,2001,14,A,A
9005,1707,2002,15,A,A
9006,1707,2003,16,A,A
9007,1707,2004,17,A,P
9008,1707,2005,18,A,SP
9009,1707,2006,19,A,SP
9010,1707,2007,20,A,SP
9011,1707,2008,21,A,SP
9012,1707,2009,22,A,SP
9013,1707,2010,23,A,SP
9014,1707,2011,24,A,SP
9015,1707,2012,25,A,SP
9016,1707,2013,26,A,SP
9017,1707,2014,27,A,SP
9018,1707,2015,28,A,SP
9019,1707,2016,29,A,SP
9020,1707,2017,30,A,SP
9021,1707,2018,31,A,SP
9022,1708,1987,0,C,A
9023,1708,1988,1,J,A
9024,1708,1989,2,J,A
9025,1708,1990,3,J,A
9026,1708,1991,4,J,A
9027,1708,1992,5,J,A
9028,1708,1993,6,J,A
9029,1708,1994,7,J,A
9030,1708,1995,8,J,A
9031,1708,1996,9,A,A
9032,1708,1997,10,A,A
9033,1708,1998,11,A,A
9034,1708,1999,12,A,A
9035,1708,2000,13,A,A
9036,1708,2001,14,A,A
9037,1708,2002,15,A,A
9038,1708,2003,16,A,A
9039,1708,2004,17,A,A
9040,1708,2005,18,A,A
9041,1708,2006,19,A,A
9042,1708,2007,20,A,A
9043,1708,2008,21,A,A
9044,1708,2009,22,A,A
9045,1708,2010,23,A,A
9046,1708,2011,24,A,A
9047,1708,2012,25,A,A
9048,1708,2013,26,A,A
9049,1708,2014,27,A,A
9050,1708,2015,28,A,A
9051,1708,2016,29,A,A
9052,1708,2017,30,A,A
9053,1708,2018,31,A,A
9054,1709,1987,0,C,A
9055,1709,1988,1,J,A
9056,1709,1989,2,J,A
9057,1709,1990,3,J,A
9058,1709,1991,4,J,A
9059,1709,1992,5,J,A
9060,1709,1993,6,J,A
9061,1709,1994,7,J,A
9062,1709,1995,8,J,A
9063,1709,1996,9,A,A
9064,1709,1997,10,A,A
9065,1709,1998,11,A,A
9066,1709,1999,12,A,A
9067,1709,2000,13,A,A
9068,1709,2001,14,A,A
9069,1709,2002,15,A,A
9070,1709,2003,16,A,A
9071,1709,2004,17,A,P
9072,1709,2005,18,A,SP
9073,1709,2006,19,A,SP
9074,1709,2007,20,A,SP
9075,1709,2008,21,A,SP
9076,1709,2009,22,A,SP
9077,1709,2010,23,A,SP
9078,1709,2011,24,A,SP
9079,1709,2012,25,A,SP
9080,1709,2013,26,A,SP
9081,1709,2014,27,A,SP
9082,1709,2015,28,A,SP
9083,1709,2016,29,A,SP
9084,1709,2017,30,A,SP
9085,1709,2018,31,A,SP
9086,1710,1987,NULL,A,A
9087,1710,1988,NULL,A,A
9088,1710,1989,NULL,A,A
9089,1710,1990,NULL,A,A
9090,1710,1991,NULL,A,A
9091,1710,1992,NULL,A,A
9092,1710,1993,NULL,A,A
9093,1710,1994,NULL,A,A
9094,1710,1995,NULL,A,A
9095,1710,1996,NULL,A,A
9096,1710,1997,NULL,A,A
9097,1710,1998,NULL,A,A
9098,1710,1999,NULL,A,A
9099,1710,2000,NULL,A,A
9100,1710,2001,NULL,A,A
9101,1710,2002,NULL,A,A
9102,1710,2003,NULL,A,A
9103,1710,2004,NULL,A,A
9104,1710,2005,NULL,A,A
9105,1710,2006,NULL,A,A
9106,1710,2007,NULL,A,A
9107,1710,2008,NULL,A,A
9108,1710,2009,NULL,A,A
9109,1710,2010,NULL,A,A
9110,1710,2011,NULL,A,A
9111,1710,2012,NULL,A,A
9112,1710,2013,NULL,A,A
9113,1710,2014,NULL,A,A
9114,1710,2015,NULL,A,A
9115,1710,2016,NULL,A,A
9116,1710,2017,NULL,A,P
9117,1710,2018,NULL,A,SP
9118,1711,1987,0,C,A
9119,1711,1988,1,J,A
9120,1711,1989,2,J,A
9121,1711,1990,3,J,A
9122,1711,1991,4,J,A
9123,1711,1992,5,J,A
9124,1711,1993,6,J,A
9125,1711,1994,7,J,A
9126,1711,1995,8,J,A
9127,1711,1996,9,A,A
9128,1711,1997,10,A,A
9129,1711,1998,11,A,A
9130,1711,1999,12,A,A
9131,1711,2000,13,A,A
9132,1711,2001,14,A,A
9133,1711,2002,15,A,A
9134,1711,2003,16,A,A
9135,1711,2004,17,A,A
9136,1711,2005,18,A,A
9137,1711,2006,19,A,A
9138,1711,2007,20,A,A
9139,1711,2008,21,A,A
9140,1711,2009,22,A,A
9141,1711,2010,23,A,A
9142,1711,2011,24,A,A
9143,1711,2012,25,A,A
9144,1711,2013,26,A,A
9145,1711,2014,27,A,A
9146,1711,2015,28,A,A
9147,1711,2016,29,A,A
9148,1711,2017,30,A,A
9149,1711,2018,31,A,A
9150,1712,1987,0,C,A
9151,1712,1988,1,J,A
9152,1712,1989,2,J,A
9153,1712,1990,3,J,A
9154,1712,1991,4,J,A
9155,1712,1992,5,J,A
9156,1712,1993,6,J,A
9157,1712,1994,7,J,A
9158,1712,1995,8,J,A
9159,1712,1996,9,A,A
9160,1712,1997,10,A,A
9161,1712,1998,11,A,A
9162,1712,1999,12,A,A
9163,1712,2000,13,A,A
9164,1712,2001,14,A,A
9165,1712,2002,15,A,A
9166,1712,2003,16,A,A
9167,1712,2004,17,A,A
9168,1712,2005,18,A,A
9169,1712,2006,19,A,A
9170,1712,2007,20,A,A
9171,1712,2008,21,A,A
9172,1712,2009,22,A,A
9173,1712,2010,23,A,A
9174,1712,2011,24,A,A
9175,1712,2012,25,A,A
9176,1712,2013,26,A,A
9177,1712,2014,27,A,A
9178,1712,2015,28,A,A
9179,1712,2016,29,A,A
9180,1712,2017,30,A,A
9181,1712,2018,31,A,A
9182,1713,1985,NULL,U,A
9183,1713,1986,NULL,U,A
9184,1713,1987,NULL,A,A
9185,1713,1988,NULL,A,A
9186,1713,1989,NULL,A,A
9187,1713,1990,NULL,A,A
9188,1713,1991,NULL,A,A
9189,1713,1992,NULL,A,A
9190,1713,1993,NULL,A,A
9191,1713,1994,NULL,A,P
9192,1713,1995,NULL,A,SP
9193,1713,1996,NULL,A,SP
9194,1713,1997,NULL,A,SP
9195,1713,1998,NULL,A,SP
9196,1713,1999,NULL,A,SP
9197,1713,2000,NULL,A,SP
9198,1713,2001,NULL,A,SP
9199,1713,2002,NULL,A,SP
9200,1713,2003,NULL,A,SP
9201,1713,2004,NULL,A,SP
9202,1713,2005,NULL,A,SP
9203,1713,2006,NULL,A,SP
9204,1713,2007,NULL,A,SP
9205,1713,2008,NULL,A,SP
9206,1713,2009,NULL,A,SP
9207,1713,2010,NULL,A,SP
9208,1713,2011,NULL,A,SP
9209,1713,2012,NULL,A,SP
9210,1713,2013,NULL,A,SP
